A	P	D	Y
57	1963	16	13755
57	1963	18	13950
57	1964	15	13875
57	1964	16	14144
57	1965	21	14077
57	1965	20	14699
57	1966	18	14620
57	1966	27	15168
57	1967	38	15094
57	1967	22	14751
57	1968	21	14681
57	1968	26	14700
57	1969	20	14630
57	1969	21	15001
57	1970	21	14906
57	1970	25	14818
57	1971	25	14756
57	1971	20	14782
57	1972	27	14717
57	1972	26	13972
57	1973	29	13899
57	1973	14	14043
57	1974	22	13974
57	1974	19	14024
57	1975	33	13948
57	1975	27	14292
57	1976	23	14217
57	1976	19	13723
57	1977	30	13651
57	1977	23	15966
57	1978	31	15890
57	1978	22	15435
57	1979	27	15357
57	1979	29	14265
57	1980	21	14192
57	1980	30	14635
57	1981	28	14560
57	1981	29	14452
57	1982	32	14375
57	1982	29	14091
57	1983	37	14015
57	1983	36	13879
57	1984	29	13809
57	1984	26	13370
57	1985	31	13299
57	1985	33	13450
57	1986	30	13378
57	1986	36	12964
57	1987	28	12893
57	1987	24	13190
57	1988	32	13118
57	1988	32	12889
57	1989	25	12826
57	1989	32	13023
57	1990	30	12948
57	1990	17	12697
57	1991	34	12630
57	1991	29	13161
57	1992	37	13099
57	1992	30	13221
57	1993	40	13159
57	1993	31	13580
57	1994	32	13517
57	1994	36	13989
57	1995	46	13930
57	1995	34	14217
57	1996	42	14173
57	1996	35	14132
57	1997	36	14073
57	1997	32	14773
57	1998	47	14714
57	1998	34	15092
57	1999	42	15036
57	1999	44	16761
57	2000	54	16690
57	2000	36	17847
57	2001	58	17776
57	2001	54	19152
57	2002	50	19078
57	2002	69	19963
57	2003	49	19883
57	2003	55	20545
58	1943	14	9944
58	1943	14	9844
58	1944	14	9760
58	1944	15	9904
58	1945	18	9805
58	1945	9	9915
58	1946	15	9837
58	1946	11	10087
58	1947	15	10009
58	1947	15	10213
58	1948	8	10142
58	1948	6	10388
58	1949	16	10323
58	1949	15	10574
58	1950	18	10478
58	1950	14	10714
58	1951	21	10614
58	1951	15	11076
58	1952	11	11005
58	1952	15	11338
58	1953	20	11263
58	1953	12	11835
58	1954	16	11765
58	1954	12	12383
58	1955	16	12305
58	1955	12	11923
58	1956	23	11850
58	1956	19	12762
58	1957	14	12690
58	1957	11	12498
58	1958	17	12423
58	1958	15	12885
58	1959	14	12807
58	1959	13	12917
58	1960	21	12863
58	1960	13	13311
58	1961	14	13251
58	1961	4	13165
58	1962	24	13094
58	1962	19	13638
58	1963	22	13567
58	1963	18	13719
58	1964	21	13653
58	1964	22	13835
58	1965	24	13756
58	1965	10	14038
58	1966	21	13960
58	1966	19	14583
58	1967	20	14506
58	1967	19	15055
58	1968	24	14973
58	1968	18	14646
58	1969	17	14571
58	1969	19	14594
58	1970	26	14526
58	1970	25	14845
58	1971	31	14744
58	1971	19	14722
58	1972	21	14645
58	1972	21	14685
58	1973	23	14616
58	1973	25	13858
58	1974	22	13779
58	1974	27	13937
58	1975	28	13862
58	1975	22	13908
58	1976	32	13830
58	1976	23	14181
58	1977	25	14109
58	1977	17	13613
58	1978	24	13536
58	1978	30	15850
58	1979	29	15771
58	1979	32	15314
58	1980	34	15222
58	1980	30	14153
58	1981	22	14073
58	1981	36	14519
58	1982	43	14440
58	1982	38	14338
58	1983	39	14258
58	1983	28	13976
58	1984	34	13899
58	1984	32	13776
58	1985	31	13700
58	1985	30	13262
58	1986	35	13186
58	1986	28	13344
58	1987	33	13270
58	1987	33	12857
58	1988	28	12782
58	1988	31	13080
58	1989	30	13007
58	1989	31	12791
58	1990	28	12716
58	1990	26	12908
58	1991	32	12832
58	1991	21	12595
58	1992	40	12526
58	1992	37	13067
58	1993	38	12997
58	1993	32	13125
58	1994	36	13057
58	1994	30	13485
58	1995	37	13425
58	1995	45	13905
58	1996	37	13848
58	1996	42	14145
58	1997	45	14091
58	1997	30	14041
58	1998	31	13977
58	1998	40	14685
58	1999	61	14619
58	1999	48	15007
58	2000	49	14942
58	2000	56	16655
58	2001	49	16579
58	2001	52	17740
58	2002	59	17661
58	2002	62	19043
58	2003	54	18966
58	2003	34	19844
59	1943	20	8903
59	1943	16	9903
59	1944	16	9816
59	1944	11	9715
59	1945	15	9667
59	1945	16	9749
59	1946	19	9652
59	1946	16	9796
59	1947	15	9710
59	1947	10	9973
59	1948	16	9900
59	1948	7	10108
59	1949	11	10034
59	1949	6	10290
59	1950	12	10192
59	1950	6	10415
59	1951	19	10312
59	1951	15	10579
59	1952	14	10503
59	1952	21	10965
59	1953	19	10883
59	1953	18	11219
59	1954	15	11135
59	1954	12	11728
59	1955	21	11649
59	1955	12	12265
59	1956	18	12180
59	1956	11	11809
59	1957	18	11727
59	1957	18	12651
59	1958	17	12575
59	1958	10	12384
59	1959	16	12307
59	1959	21	12766
59	1960	17	12691
59	1960	19	12843
59	1961	23	12785
59	1961	22	13214
59	1962	28	13137
59	1962	10	13054
59	1963	13	12977
59	1963	20	13531
59	1964	12	13456
59	1964	12	13621
59	1965	19	13550
59	1965	21	13716
59	1966	27	13639
59	1966	15	13921
59	1967	24	13842
59	1967	18	14466
59	1968	18	14382
59	1968	23	14931
59	1969	24	14846
59	1969	17	14530
59	1970	23	14441
59	1970	27	14492
59	1971	21	14416
59	1971	25	14702
59	1972	23	14617
59	1972	22	14604
59	1973	31	14524
59	1973	24	14578
59	1974	27	14502
59	1974	24	13742
59	1975	29	13662
59	1975	20	13824
59	1976	29	13738
59	1976	19	13792
59	1977	27	13713
59	1977	23	14073
59	1978	30	13994
59	1978	23	13496
59	1979	23	13412
59	1979	23	15731
59	1980	32	15641
59	1980	30	15173
59	1981	31	15080
59	1981	24	14032
59	1982	32	13948
59	1982	25	14401
59	1983	34	14317
59	1983	24	14217
59	1984	31	14133
59	1984	24	13861
59	1985	31	13782
59	1985	29	13658
59	1986	29	13569
59	1986	24	13147
59	1987	31	13062
59	1987	22	13231
59	1988	26	13147
59	1988	29	12744
59	1989	27	12667
59	1989	31	12971
59	1990	34	12893
59	1990	32	12676
59	1991	30	12595
59	1991	34	12796
59	1992	27	12728
59	1992	53	12493
59	1993	45	12424
59	1993	25	12960
59	1994	40	12890
59	1994	26	13024
59	1995	45	12956
59	1995	41	13398
59	1996	50	13338
59	1996	26	13817
59	1997	34	13756
59	1997	35	14065
59	1998	40	13996
59	1998	34	13946
59	1999	31	13877
59	1999	35	14582
59	2000	49	14512
59	2000	39	14907
59	2001	61	14838
59	2001	44	16538
59	2002	44	16457
59	2002	47	17619
59	2003	49	17535
59	2003	44	18924
60	1943	15	8908
60	1943	10	8861
60	1944	13	8773
60	1944	17	9771
60	1945	17	9584
60	1945	10	9665
60	1946	17	9609
60	1946	16	9610
60	1947	7	9522
60	1947	13	9665
60	1948	8	9584
60	1948	13	9863
60	1949	19	9783
60	1949	17	9995
60	1950	17	9876
60	1950	7	10127
60	1951	15	10020
60	1951	11	10271
60	1952	19	10191
60	1952	19	10463
60	1953	19	10379
60	1953	14	10842
60	1954	17	10756
60	1954	15	11095
60	1955	13	11015
60	1955	11	11606
60	1956	25	11519
60	1956	12	12135
60	1957	18	12044
60	1957	11	11686
60	1958	14	11595
60	1958	15	12536
60	1959	16	12452
60	1959	18	12270
60	1960	22	12166
60	1960	15	12657
60	1961	22	12580
60	1961	19	12747
60	1962	16	12663
60	1962	9	13096
60	1963	21	13012
60	1963	18	12938
60	1964	20	12858
60	1964	21	13419
60	1965	33	13336
60	1965	14	13510
60	1966	37	13424
60	1966	12	13602
60	1967	16	13524
60	1967	14	13803
60	1968	18	13718
60	1968	19	14338
60	1969	25	14251
60	1969	23	14802
60	1970	24	14710
60	1970	17	14392
60	1971	33	14300
60	1971	26	14374
60	1972	22	14282
60	1972	27	14572
60	1973	28	14481
60	1973	22	14486
60	1974	23	14398
60	1974	26	14464
60	1975	41	14376
60	1975	20	13619
60	1976	25	13531
60	1976	20	13690
60	1977	26	13599
60	1977	24	13673
60	1978	27	13586
60	1978	34	13951
60	1979	39	13861
60	1979	26	13367
60	1980	27	13276
60	1980	25	15590
60	1981	30	15488
60	1981	22	15036
60	1982	28	14946
60	1982	15	13904
60	1983	30	13815
60	1983	28	14273
60	1984	38	14178
60	1984	25	14090
60	1985	29	13999
60	1985	25	13741
60	1986	40	13652
60	1986	26	13521
60	1987	31	13432
60	1987	24	13015
60	1988	33	12926
60	1988	28	13102
60	1989	40	13016
60	1989	25	12629
60	1990	35	12552
60	1990	17	12851
60	1991	26	12769
60	1991	34	12554
60	1992	38	12474
60	1992	34	12695
60	1993	44	12617
60	1993	27	12387
60	1994	44	12307
60	1994	31	12858
60	1995	39	12791
60	1995	39	12921
60	1996	43	12848
60	1996	43	13305
60	1997	59	13236
60	1997	41	13726
60	1998	50	13659
60	1998	46	13952
60	1999	46	13869
60	1999	41	13841
60	2000	48	13767
60	2000	43	14479
60	2001	47	14413
60	2001	49	14805
60	2002	64	14730
60	2002	50	16416
60	2003	47	16333
60	2003	39	17493
61	1943	13	8300
61	1943	16	8859
61	1944	11	8761
61	1944	11	8726
61	1945	21	8721
61	1945	15	9443
61	1946	19	9244
61	1946	12	9555
61	1947	22	9455
61	1947	9	9475
61	1948	10	9386
61	1948	13	9549
61	1949	13	9469
61	1949	14	9739
61	1950	17	9682
61	1950	11	9796
61	1951	14	9672
61	1951	8	9978
61	1952	24	9886
61	1952	25	10151
61	1953	14	10066
61	1953	9	10336
61	1954	13	10250
61	1954	13	10712
61	1955	17	10621
61	1955	19	10973
61	1956	17	10885
61	1956	18	11476
61	1957	11	11386
61	1957	10	11998
61	1958	15	11908
61	1958	17	11545
61	1959	13	11443
61	1959	16	12407
61	1960	16	12272
61	1960	18	12098
61	1961	20	11987
61	1961	19	12536
61	1962	15	12445
61	1962	15	12617
61	1963	21	12522
61	1963	19	12968
61	1964	15	12878
61	1964	21	12816
61	1965	27	12741
61	1965	15	13291
61	1966	29	13191
61	1966	15	13377
61	1967	35	13281
61	1967	23	13484
61	1968	24	13397
61	1968	19	13673
61	1969	21	13577
61	1969	20	14209
61	1970	25	14117
61	1970	31	14662
61	1971	28	14555
61	1971	18	14256
61	1972	30	14163
61	1972	23	14233
61	1973	23	14137
61	1973	17	14435
61	1974	35	14339
61	1974	18	14348
61	1975	27	14247
61	1975	24	14327
61	1976	24	14227
61	1976	26	13485
61	1977	29	13395
61	1977	23	13556
61	1978	30	13468
61	1978	27	13539
61	1979	31	13446
61	1979	30	13814
61	1980	23	13713
61	1980	22	13229
61	1981	28	13136
61	1981	20	15437
61	1982	34	15329
61	1982	33	14899
61	1983	45	14793
61	1983	28	13771
61	1984	32	13676
61	1984	30	14126
61	1985	31	14022
61	1985	29	13950
61	1986	33	13845
61	1986	30	13605
61	1987	36	13505
61	1987	24	13390
61	1988	29	13296
61	1988	33	12884
61	1989	36	12797
61	1989	29	12975
61	1990	35	12886
61	1990	31	12513
61	1991	35	12431
61	1991	26	12729
61	1992	37	12645
61	1992	33	12436
61	1993	26	12354
61	1993	42	12572
61	1994	39	12484
61	1994	30	12263
61	1995	42	12179
61	1995	48	12755
61	1996	47	12680
61	1996	40	12810
61	1997	37	12727
61	1997	47	13200
61	1998	43	13126
61	1998	42	13622
61	1999	39	13544
61	1999	62	13830
61	2000	40	13747
61	2000	46	13731
61	2001	52	13656
61	2001	52	14380
61	2002	58	14299
61	2002	60	14687
61	2003	38	14600
61	2003	34	16290
62	1943	15	8275
62	1943	13	8255
62	1944	11	8150
62	1944	7	8713
62	1945	7	8581
62	1945	14	8763
62	1946	11	8751
62	1946	11	9186
62	1947	15	9070
62	1947	17	9410
62	1948	28	9317
62	1948	10	9344
62	1949	19	9246
62	1949	11	9425
62	1950	13	9328
62	1950	8	9670
62	1951	16	9605
62	1951	16	9627
62	1952	24	9530
62	1952	18	9836
62	1953	19	9738
62	1953	17	10021
62	1954	14	9924
62	1954	16	10207
62	1955	21	10114
62	1955	20	10575
62	1956	22	10485
62	1956	8	10838
62	1957	21	10744
62	1957	12	11340
62	1958	15	11243
62	1958	17	11864
62	1959	27	11773
62	1959	12	11392
62	1960	25	11305
62	1960	22	12184
62	1961	20	12047
62	1961	20	11943
62	1962	21	11851
62	1962	20	12397
62	1963	18	12294
62	1963	9	12474
62	1964	24	12376
62	1964	13	12832
62	1965	30	12738
62	1965	20	12709
62	1966	21	12627
62	1966	32	13136
62	1967	15	13025
62	1967	15	13230
62	1968	33	13128
62	1968	22	13351
62	1969	28	13256
62	1969	30	13527
62	1970	26	13455
62	1970	27	14067
62	1971	30	13964
62	1971	28	14496
62	1972	34	14382
62	1972	21	14113
62	1973	25	14010
62	1973	17	14090
62	1974	21	13992
62	1974	24	14289
62	1975	33	14185
62	1975	23	14196
62	1976	23	14090
62	1976	26	14176
62	1977	32	14075
62	1977	29	13352
62	1978	22	13261
62	1978	32	13423
62	1979	28	13327
62	1979	24	13399
62	1980	26	13303
62	1980	25	13659
62	1981	29	13551
62	1981	25	13089
62	1982	36	12989
62	1982	25	15273
62	1983	41	15158
62	1983	18	14734
62	1984	38	14621
62	1984	23	13626
62	1985	27	13517
62	1985	25	13969
62	1986	23	13858
62	1986	24	13789
62	1987	28	13681
62	1987	33	13453
62	1988	44	13347
62	1988	30	13244
62	1989	34	13143
62	1989	28	12753
62	1990	32	12660
62	1990	18	12839
62	1991	29	12747
62	1991	19	12388
62	1992	39	12305
62	1992	32	12602
62	1993	40	12509
62	1993	38	12312
62	1994	39	12222
62	1994	37	12442
62	1995	35	12353
62	1995	33	12138
62	1996	33	12048
62	1996	47	12641
62	1997	46	12557
62	1997	45	12683
62	1998	50	12597
62	1998	30	13087
62	1999	47	12998
62	1999	31	13503
62	2000	52	13410
62	2000	40	13704
62	2001	48	13612
62	2001	40	13617
62	2002	49	13538
62	2002	47	14252
62	2003	52	14161
62	2003	35	14555
63	1943	22	7966
63	1943	9	8227
63	1944	18	8123
63	1944	11	8091
63	1945	11	8048
63	1945	13	8498
63	1946	7	8355
63	1946	11	8696
63	1947	13	8589
63	1947	15	9011
63	1948	16	8902
63	1948	5	9270
63	1949	16	9168
63	1949	15	9191
63	1950	13	9085
63	1950	18	9275
63	1951	13	9169
63	1951	10	9552
63	1952	16	9448
63	1952	19	9478
63	1953	17	9379
63	1953	13	9691
63	1954	16	9600
63	1954	20	9873
63	1955	19	9771
63	1955	12	10063
63	1956	19	9962
63	1956	20	10443
63	1957	18	10350
63	1957	9	10698
63	1958	18	10602
63	1958	11	11192
63	1959	15	11089
63	1959	14	11726
63	1960	23	11593
63	1960	22	11268
63	1961	21	11185
63	1961	22	11998
63	1962	25	11895
63	1962	23	11804
63	1963	17	11709
63	1963	19	12238
63	1964	17	12125
63	1964	14	12325
63	1965	13	12232
63	1965	17	12691
63	1966	22	12589
63	1966	14	12577
63	1967	26	12466
63	1967	25	12968
63	1968	21	12850
63	1968	22	13076
63	1969	29	12970
63	1969	25	13207
63	1970	26	13116
63	1970	21	13433
63	1971	20	13355
63	1971	22	13911
63	1972	29	13803
63	1972	26	14327
63	1973	21	14208
63	1973	20	13956
63	1974	37	13845
63	1974	32	13941
63	1975	37	13832
63	1975	24	14132
63	1976	29	14019
63	1976	25	14035
63	1977	27	13922
63	1977	27	14025
63	1978	38	13919
63	1978	22	13213
63	1979	32	13099
63	1979	22	13276
63	1980	32	13167
63	1980	29	13253
63	1981	32	13147
63	1981	27	13496
63	1982	37	13382
63	1982	21	12935
63	1983	45	12824
63	1983	33	15099
63	1984	23	14976
63	1984	28	14568
63	1985	31	14454
63	1985	20	13459
63	1986	43	13340
63	1986	25	13801
63	1987	38	13683
63	1987	33	13629
63	1988	39	13524
63	1988	36	13294
63	1989	33	13186
63	1989	33	13092
63	1990	35	12985
63	1990	35	12611
63	1991	52	12511
63	1991	40	12702
63	1992	55	12603
63	1992	27	12265
63	1993	42	12170
63	1993	29	12459
63	1994	46	12359
63	1994	48	12174
63	1995	41	12078
63	1995	42	12308
63	1996	51	12210
63	1996	40	11998
63	1997	35	11895
63	1997	37	12513
63	1998	37	12412
63	1998	47	12556
63	1999	39	12459
63	1999	42	12948
63	2000	47	12846
63	2000	47	13359
63	2001	50	13258
63	2001	58	13564
63	2002	40	13466
63	2002	39	13498
63	2003	58	13413
63	2003	39	14118
64	1943	24	7634
64	1943	8	7916
64	1944	13	7808
64	1944	12	8067
64	1945	14	7940
64	1945	20	8065
64	1946	12	8023
64	1946	12	8295
64	1947	10	8171
64	1947	13	8536
64	1948	24	8433
64	1948	13	8852
64	1949	12	8747
64	1949	14	9114
64	1950	14	8951
64	1950	10	9033
64	1951	14	8920
64	1951	12	9115
64	1952	23	9005
64	1952	13	9396
64	1953	25	9290
64	1953	11	9332
64	1954	17	9233
64	1954	13	9557
64	1955	15	9458
64	1955	11	9720
64	1956	16	9610
64	1956	17	9911
64	1957	16	9803
64	1957	13	10299
64	1958	15	10191
64	1958	12	10553
64	1959	19	10452
64	1959	14	11037
64	1960	17	10949
64	1960	14	11507
64	1961	21	11361
64	1961	11	11138
64	1962	20	11034
64	1962	21	11840
64	1963	24	11721
64	1963	12	11661
64	1964	25	11553
64	1964	20	12069
64	1965	27	11933
64	1965	16	12189
64	1966	20	12084
64	1966	20	12534
64	1967	19	12418
64	1967	24	12405
64	1968	27	12286
64	1968	17	12790
64	1969	22	12666
64	1969	14	12916
64	1970	35	12773
64	1970	21	13075
64	1971	28	12976
64	1971	31	13298
64	1972	32	13176
64	1972	24	13747
64	1973	32	13627
64	1973	21	14144
64	1974	30	14011
64	1974	22	13789
64	1975	29	13672
64	1975	22	13773
64	1976	20	13657
64	1976	22	13959
64	1977	29	13842
64	1977	33	13864
64	1978	38	13747
64	1978	35	13862
64	1979	19	13746
64	1979	21	13033
64	1980	30	12905
64	1980	27	13109
64	1981	21	12995
64	1981	30	13090
64	1982	29	12970
64	1982	26	13323
64	1983	31	13201
64	1983	24	12767
64	1984	34	12651
64	1984	26	14912
64	1985	43	14783
64	1985	32	14393
64	1986	42	14260
64	1986	29	13280
64	1987	32	13161
64	1987	37	13623
64	1988	32	13499
64	1988	40	13471
64	1989	43	13353
64	1989	33	13131
64	1990	29	13018
64	1990	27	12929
64	1991	32	12815
64	1991	35	12458
64	1992	44	12352
64	1992	35	12548
64	1993	36	12432
64	1993	37	12116
64	1994	37	12005
64	1994	41	12308
64	1995	50	12201
64	1995	38	12029
64	1996	44	11923
64	1996	35	12158
64	1997	45	12052
64	1997	34	11843
64	1998	46	11738
64	1998	42	12355
64	1999	49	12247
64	1999	38	12403
64	2000	46	12294
64	2000	48	12794
64	2001	43	12689
64	2001	53	13208
64	2002	59	13108
64	2002	40	13417
64	2003	41	13320
64	2003	43	13369
65	1943	18	7239
65	1943	8	7578
65	1944	21	7458
65	1944	11	7751
65	1945	15	7609
65	1945	11	7868
65	1946	15	7733
65	1946	14	7964
65	1947	13	7842
65	1947	12	8106
65	1948	10	7976
65	1948	6	8382
65	1949	14	8269
65	1949	11	8692
65	1950	18	8644
65	1950	7	8841
65	1951	16	8675
65	1951	14	8859
65	1952	16	8741
65	1952	20	8948
65	1953	20	8831
65	1953	26	9235
65	1954	16	9123
65	1954	11	9181
65	1955	20	9074
65	1955	12	9402
65	1956	17	9290
65	1956	16	9549
65	1957	21	9432
65	1957	7	9745
65	1958	18	9625
65	1958	18	10134
65	1959	11	10017
65	1959	16	10400
65	1960	10	10290
65	1960	18	10913
65	1961	23	10818
65	1961	11	11301
65	1962	14	11175
65	1962	13	10978
65	1963	16	10853
65	1963	11	11657
65	1964	13	11525
65	1964	17	11493
65	1965	15	11366
65	1965	12	11853
65	1966	20	11707
65	1966	21	12023
65	1967	26	11899
65	1967	27	12356
65	1968	27	12229
65	1968	17	12228
65	1969	19	12105
65	1969	20	12602
65	1970	28	12479
65	1970	20	12684
65	1971	28	12531
65	1971	28	12918
65	1972	20	12791
65	1972	24	13111
65	1973	24	12984
65	1973	27	13563
65	1974	17	13436
65	1974	23	13942
65	1975	26	13804
65	1975	30	13612
65	1976	30	13483
65	1976	25	13599
65	1977	31	13471
65	1977	23	13784
65	1978	38	13662
65	1978	30	13689
65	1979	30	13563
65	1979	17	13686
65	1980	20	13555
65	1980	22	12842
65	1981	39	12715
65	1981	33	12939
65	1982	27	12820
65	1982	21	12907
65	1983	32	12782
65	1983	21	13139
65	1984	29	13009
65	1984	23	12592
65	1985	33	12474
65	1985	43	14718
65	1986	36	14579
65	1986	35	14187
65	1987	54	14045
65	1987	33	13103
65	1988	34	12969
65	1988	37	13436
65	1989	30	13306
65	1989	34	13289
65	1990	34	13158
65	1990	25	12959
65	1991	39	12837
65	1991	39	12757
65	1992	38	12637
65	1992	36	12298
65	1993	49	12177
65	1993	43	12371
65	1994	45	12245
65	1994	44	11948
65	1995	57	11830
65	1995	28	12145
65	1996	40	12026
65	1996	39	11867
65	1997	41	11754
65	1997	44	11999
65	1998	45	11882
65	1998	40	11685
65	1999	36	11574
65	1999	44	12195
65	2000	42	12083
65	2000	50	12241
65	2001	34	12128
65	2001	48	12636
65	2002	54	12528
65	2002	49	13057
65	2003	49	12956
65	2003	38	13272
66	1943	9	7211
66	1943	7	7179
66	1944	18	7043
66	1944	17	7393
66	1945	17	7241
66	1945	15	7525
66	1946	16	7368
66	1946	11	7670
66	1947	13	7542
66	1947	17	7779
66	1948	13	7657
66	1948	8	7911
66	1949	19	7785
66	1949	7	8207
66	1950	16	8006
66	1950	16	8652
66	1951	15	8593
66	1951	13	8618
66	1952	20	8503
66	1952	18	8685
66	1953	18	8561
66	1953	13	8771
66	1954	7	8649
66	1954	14	9066
66	1955	17	8945
66	1955	16	9019
66	1956	16	8907
66	1956	12	9235
66	1957	15	9112
66	1957	23	9376
66	1958	16	9252
66	1958	13	9563
66	1959	18	9439
66	1959	24	9959
66	1960	20	9852
66	1960	12	10231
66	1961	16	10110
66	1961	19	10758
66	1962	18	10629
66	1962	20	11109
66	1963	22	10972
66	1963	13	10786
66	1964	16	10652
66	1964	19	11458
66	1965	31	11317
66	1965	24	11299
66	1966	23	11157
66	1966	19	11641
66	1967	24	11508
66	1967	19	11837
66	1968	19	11705
66	1968	20	12163
66	1969	25	12026
66	1969	12	12040
66	1970	16	11919
66	1970	24	12419
66	1971	27	12290
66	1971	15	12466
66	1972	24	12329
66	1972	21	12721
66	1973	24	12584
66	1973	28	12922
66	1974	39	12798
66	1974	22	13373
66	1975	37	13236
66	1975	25	13736
66	1976	36	13588
66	1976	27	13414
66	1977	45	13278
66	1977	28	13401
66	1978	38	13257
66	1978	34	13599
66	1979	35	13469
66	1979	23	13497
66	1980	24	13361
66	1980	25	13484
66	1981	33	13342
66	1981	17	12651
66	1982	36	12519
66	1982	27	12757
66	1983	38	12628
66	1983	33	12719
66	1984	28	12589
66	1984	32	12941
66	1985	31	12803
66	1985	23	12416
66	1986	35	12290
66	1986	30	14504
66	1987	28	14347
66	1987	38	13975
66	1988	45	13823
66	1988	27	12893
66	1989	26	12742
66	1989	31	13241
66	1990	35	13105
66	1990	26	13091
66	1991	26	12958
66	1991	44	12774
66	1992	38	12640
66	1992	45	12574
66	1993	45	12441
66	1993	39	12110
66	1994	37	11971
66	1994	22	12180
66	1995	43	12049
66	1995	34	11768
66	1996	42	11639
66	1996	30	11963
66	1997	34	11825
66	1997	35	11697
66	1998	36	11577
66	1998	59	11818
66	1999	48	11689
66	1999	31	11516
66	2000	40	11391
66	2000	45	12023
66	2001	40	11899
66	2001	38	12068
66	2002	39	11942
66	2002	61	12473
66	2003	57	12361
66	2003	48	12905
67	1943	18	6609
67	1943	16	7146
67	1944	17	7002
67	1944	12	6967
67	1945	18	6840
67	1945	12	7152
67	1946	15	6992
67	1946	13	7296
67	1947	14	7152
67	1947	16	7478
67	1948	15	7352
67	1948	10	7598
67	1949	16	7472
67	1949	12	7725
67	1950	15	7628
67	1950	10	7867
67	1951	15	7658
67	1951	14	8526
67	1952	17	8390
67	1952	17	8444
67	1953	16	8312
67	1953	18	8494
67	1954	16	8349
67	1954	5	8587
67	1955	18	8458
67	1955	17	8881
67	1956	20	8756
67	1956	14	8849
67	1957	20	8721
67	1957	15	9045
67	1958	17	8910
67	1958	13	9184
67	1959	19	9045
67	1959	11	9378
67	1960	22	9232
67	1960	13	9804
67	1961	23	9679
67	1961	13	10047
67	1962	15	9909
67	1962	16	10559
67	1963	21	10414
67	1963	29	10901
67	1964	18	10747
67	1964	31	10586
67	1965	23	10466
67	1965	25	11243
67	1966	18	11085
67	1966	16	11083
67	1967	18	10932
67	1967	26	11440
67	1968	26	11297
67	1968	23	11635
67	1969	34	11490
67	1969	15	11954
67	1970	18	11806
67	1970	18	11862
67	1971	21	11734
67	1971	19	12221
67	1972	20	12071
67	1972	24	12258
67	1973	23	12112
67	1973	23	12517
67	1974	35	12378
67	1974	24	12735
67	1975	33	12594
67	1975	22	13163
67	1976	41	13009
67	1976	28	13508
67	1977	35	13353
67	1977	31	13210
67	1978	32	13066
67	1978	24	13183
67	1979	35	13033
67	1979	26	13403
67	1980	25	13258
67	1980	22	13291
67	1981	36	13147
67	1981	28	13272
67	1982	35	13125
67	1982	26	12452
67	1983	32	12312
67	1983	31	12560
67	1984	37	12416
67	1984	25	12523
67	1985	29	12394
67	1985	20	12732
67	1986	42	12585
67	1986	28	12222
67	1987	27	12078
67	1987	31	14265
67	1988	31	14087
67	1988	27	13742
67	1989	42	13586
67	1989	34	12667
67	1990	31	12521
67	1990	35	13034
67	1991	40	12885
67	1991	27	12893
67	1992	41	12755
67	1992	36	12568
67	1993	45	12420
67	1993	30	12371
67	1994	43	12219
67	1994	51	11897
67	1995	36	11750
67	1995	31	11984
67	1996	42	11846
67	1996	38	11572
67	1997	41	11434
67	1997	39	11751
67	1998	35	11599
67	1998	29	11513
67	1999	43	11374
67	1999	46	11623
67	2000	27	11488
67	2000	30	11324
67	2001	38	11196
67	2001	30	11835
67	2002	46	11701
67	2002	38	11875
67	2003	40	11745
67	2003	30	12305
68	1943	14	6039
68	1943	11	6536
68	1944	10	6385
68	1944	12	6925
68	1945	17	6741
68	1945	15	6788
68	1946	9	6653
68	1946	13	6919
68	1947	16	6770
68	1947	8	7081
68	1948	20	6949
68	1948	15	7290
68	1949	15	7157
68	1949	6	7405
68	1950	11	7228
68	1950	9	7592
68	1951	12	7487
68	1951	12	7587
68	1952	15	7447
68	1952	15	8321
68	1953	21	8178
68	1953	20	8239
68	1954	18	8086
68	1954	12	8272
68	1955	11	8119
68	1955	10	8392
68	1956	23	8249
68	1956	19	8694
68	1957	17	8557
68	1957	15	8651
68	1958	17	8508
68	1958	11	8843
68	1959	16	8705
68	1959	18	8974
68	1960	27	8867
68	1960	10	9147
68	1961	15	8991
68	1961	12	9602
68	1962	20	9448
68	1962	24	9834
68	1963	19	9683
68	1963	15	10339
68	1964	9	10186
68	1964	19	10664
68	1965	23	10476
68	1965	21	10413
68	1966	24	10279
68	1966	18	11002
68	1967	25	10830
68	1967	17	10854
68	1968	26	10698
68	1968	23	11223
68	1969	14	11062
68	1969	14	11415
68	1970	19	11271
68	1970	18	11728
68	1971	20	11565
68	1971	26	11663
68	1972	29	11507
68	1972	20	11991
68	1973	33	11829
68	1973	12	12038
68	1974	28	11885
68	1974	21	12306
68	1975	29	12154
68	1975	30	12515
68	1976	34	12352
68	1976	26	12929
68	1977	38	12773
68	1977	29	13279
68	1978	31	13120
68	1978	30	12991
68	1979	29	12836
68	1979	23	12957
68	1980	38	12799
68	1980	26	13181
68	1981	31	13018
68	1981	27	13073
68	1982	38	12919
68	1982	34	13048
68	1983	30	12896
68	1983	27	12240
68	1984	28	12085
68	1984	20	12339
68	1985	27	12186
68	1985	32	12332
68	1986	31	12191
68	1986	31	12508
68	1987	31	12355
68	1987	27	12001
68	1988	43	11848
68	1988	33	13991
68	1989	43	13801
68	1989	31	13510
68	1990	32	13349
68	1990	27	12450
68	1991	31	12305
